SKILL,icon,type,isCombatSkill,,,,,,,,,,,
162,Molten glass,Superglass make with giant seaweed,Glassblowing,180,1,https://oldschool.runescape.wiki/images/8/84/Molten_glass.png?bf722,18 Bucket of sand;3 Giant seaweed;2 Astral rune;6 Fire rune;10 Air rune,28 Molten glass,Fremennik,,,,1,Assumes 18 sand and 3 giant seaweed per inventory
7,Empty candle lantern,,Glassblowing,19,4,https://oldschool.runescape.wiki/images/9/98/Empty_candle_lantern.png?5bc0e,1 Molten glass,1 Empty candle lantern,All,,,,1,
151,Empty candle lantern,From scratch,Glassblowing,39,4,https://oldschool.runescape.wiki/images/9/98/Empty_candle_lantern.png?5bc0e,1 Soda ash;1 Bucket of sand,1 Empty candle lantern,All,,,,2,
163,Empty candle lantern,From scratch; superglass make,Glassblowing,377,4,https://oldschool.runescape.wiki/images/9/98/Empty_candle_lantern.png?5bc0e,13 Bucket of sand;13 Seaweed;2 Astral rune;6 Fire rune;10 Air rune,17 Empty candle lantern,Fremennik,,,,18,Assumes 13 sand and 13 seaweed per inventory
164,Empty candle lantern,From scratch; superglass make with giant seaweed,Glassblowing,522,4,https://oldschool.runescape.wiki/images/9/98/Empty_candle_lantern.png?5bc0e,18 Bucket of sand;3 Giant seaweed;2 Astral rune;6 Fire rune;10 Air rune,28 Empty candle lantern,Fremennik,,,,29,Assumes 18 sand and 3 giant seaweed per inventory
8,Bird house,,Birdhouses,15,5,https://oldschool.runescape.wiki/images/f/f3/Bird_house.png?fdb7f,1 Clockwork;1 Logs,1 Bird house,All,,,,1,
9,Gold ring,,Jewelry,15,5,https://oldschool.runescape.wiki/images/a/ae/Gold_ring.png?dca50,1 Gold bar,1 Gold ring,All,,,,1,
10,Gold necklace,,Jewelry,20,6,https://oldschool.runescape.wiki/images/5/56/Gold_necklace.png?a2799,1 Gold bar,1 Gold necklace,All,,,,1,
11,Leather boots,,Armour,16.2,7,https://oldschool.runescape.wiki/images/e/ea/Leather_boots.png?0917a,1 Leather;1 Thread,1 Leather boots,All,,,,1,
12,Gold bracelet,,Jewelry,25,7,https://oldschool.runescape.wiki/images/3/34/Gold_bracelet.png?a2799,1 Gold bar,1 Gold bracelet,All,,,,1,
13,Pie dish,,Pottery,25,7,https://oldschool.runescape.wiki/images/f/fd/Pie_dish.png?74a94,1 Soft clay,1 Pie dish,All,,,,1,
14,Gold amulet (u),,Jewelry,30,8,https://oldschool.runescape.wiki/images/d/d8/Gold_amulet_%28u%29.png?8a4d6,1 Gold bar,1 Gold amulet (u),All,,,,1,
15,Bowl,,Pottery,33,8,https://oldschool.runescape.wiki/images/9/9c/Bowl.png?60025,1 Soft clay,1 Bowl,All,,,,1,
16,Leather cowl,,Armour,18.5,9,https://oldschool.runescape.wiki/images/9/96/Leather_cowl.png?af91a,1 Leather;1 Thread,1 Leather cowl,All,,,,1,
17,Strip of cloth,,Spinning/Weaving,12,10,https://oldschool.runescape.wiki/images/4/44/Strip_of_cloth.png?71280,4 Ball of wool,1 Strip of cloth,All,,,,1,
18,Bow string,,Spinning/Weaving,15,10,https://oldschool.runescape.wiki/images/a/ae/Bow_string.png?705b8,1 Flax,1 Bow string,All,,,,1,
19,Crossbow string,,Spinning/Weaving,15,10,https://oldschool.runescape.wiki/images/1/17/Crossbow_string.png?7c2fd,1 Sinew,1 Crossbow string,All,,,,1,
20,Leather vambraces,,Armour,22,11,https://oldschool.runescape.wiki/images/a/a0/Leather_vambraces.png?af91a,1 Leather;1 Thread,1 Leather vambraces,All,,,,1,
21,Empty oil lamp,,Glassblowing,25,12,https://oldschool.runescape.wiki/images/3/35/Empty_oil_lamp.png?1b174,1 Molten glass,1 Empty oil lamp,All,,,,1,
152,Empty oil lamp,From scratch,Glassblowing,45,12,https://oldschool.runescape.wiki/images/3/35/Empty_oil_lamp.png?1b174,1 Soda ash;1 Bucket of sand,1 Empty oil lamp,All,,,,2,
165,Empty oil lamp,From scratch; superglass make,Glassblowing,455,12,https://oldschool.runescape.wiki/images/3/35/Empty_oil_lamp.png?1b174,13 Bucket of sand;13 Seaweed;2 Astral rune;6 Fire rune;10 Air rune,17 Empty oil lamp,Fremennik,,,,18,Assumes 13 sand and 13 seaweed per inventory
166,Empty oil lamp,From scratch; superglass make with giant seaweed,Glassblowing,630,12,https://oldschool.runescape.wiki/images/3/35/Empty_oil_lamp.png?1b174,18 Bucket of sand;3 Giant seaweed;2 Astral rune;6 Fire rune;10 Air rune,28 Empty oil lamp,Fremennik,,,,29,Assumes 18 sand and 3 giant seaweed per inventory
22,Jade,,Jewelry,20,13,https://oldschool.runescape.wiki/images/7/7e/Jade.png?63af1,1 Uncut jade,1 Jade,All,,,,1,
23,Jade ring,,Jewelry,32,13,https://oldschool.runescape.wiki/images/3/36/Jade_ring.png?a31da,1 Jade;1 Silver bar,1 Jade ring,All,,,,1,
24,Leather body,,Armour,25,14,https://oldschool.runescape.wiki/images/4/45/Leather_body.png?0917a,1 Leather;1 Thread,1 Leather body,All,,,,1,
26,Oak bird house,,Birdhouses,20,15,https://oldschool.runescape.wiki/images/8/87/Oak_bird_house.png?dddae,1 Clockwork;1 Oak logs,1 Oak bird house,All,,,,1,
27,Snelm,,Armour,32.5,15,https://oldschool.runescape.wiki/images/a/a0/Bruise_blue_snelm_%28round%29.png?76645,1 Blamish shell (any type),1 Snelm,Morytania,,,,1,
28,Crab claw,,Armour,32.5,15,https://oldschool.runescape.wiki/images/e/e1/Crab_claw.png?df0b0,1 Fresh crab claw,1 Crab claw,Kandarin,,,,1,
29,Crab helmet,,Armour,32.5,15,https://oldschool.runescape.wiki/images/4/48/Crab_helmet.png?df0b0,1 Fresh crab shell,1 Crab helmet,Kandarin,,,,1,
30,Red topaz,,Jewelry,25,16,https://oldschool.runescape.wiki/images/f/f1/Red_topaz.png?1043f,1 Uncut red topaz,1 Red topaz,All,,,,1,
31,Opal necklace,,Jewelry,35,16,https://oldschool.runescape.wiki/images/5/51/Opal_necklace.png?62508,1 Opal;1 Silver bar,1 Opal necklace,All,,,,1,
32,Topaz ring,,Jewelry,35,16,https://oldschool.runescape.wiki/images/1/10/Topaz_ring.png?a31da,1 Red topaz;1 Silver bar,1 Topaz ring,All,,,,1,
33,Unstrung symbol,,Jewelry,50,16,https://oldschool.runescape.wiki/images/3/3a/Unstrung_symbol.png?937f2,1 Silver bar,1 Unstrung symbol,All,,,,1,
34,Unstrung emblem,,Jewelry,50,17,https://oldschool.runescape.wiki/images/2/24/Unstrung_emblem.png?c3e50,1 Silver bar,1 Unstrung emblem,All,,,,1,
36,Leather chaps,,Armour,27,18,https://oldschool.runescape.wiki/images/e/ee/Leather_chaps.png?af91a,1 Leather;1 Thread,1 Leather chaps,All,,,,1,
37,Magic string,,Spinning/Weaving,30,19,https://oldschool.runescape.wiki/images/6/67/Magic_string.png?4fee9,1 Magic roots,1 Magic string,All,,,,1,
38,Empty plant pot,,Pottery,37.5,19,https://oldschool.runescape.wiki/images/6/61/Empty_plant_pot.png?8bd27,1 Soft clay,1 Empty plant pot,All,,,,1,
39,Sapphire ring,,Jewelry,40,20,https://oldschool.runescape.wiki/images/b/b6/Sapphire_ring.png?a930b,1 Sapphire;1 Gold bar,1 Sapphire ring,All,,,,1,
40,Sapphire,,Jewelry,50,20,https://oldschool.runescape.wiki/images/f/f7/Sapphire.png?0c4f5,1 Uncut sapphire,1 Sapphire,All,,,,1,
41,Empty sack,,Spinning/Weaving,38,21,https://oldschool.runescape.wiki/images/7/74/Empty_sack.png?c96ca,4 Jute fibre,1 Empty sack,All,,,,1,
42,Silver bolts (unf),,Weapons,50,21,https://oldschool.runescape.wiki/images/7/7c/Silver_bolts_%28unf%29_5.png?ad8db,1 Silver bar,10 Silver bolts (unf),All,,,,1,
43,Opal bracelet,,Jewelry,45,22,https://oldschool.runescape.wiki/images/7/7f/Opal_bracelet.png?62508,1 Opal;1 Silver bar,1 Opal bracelet,All,,,,1,
44,Sapphire necklace,,Jewelry,55,22,https://oldschool.runescape.wiki/images/e/ed/Sapphire_necklace.png?f35d5,1 Sapphire;1 Gold bar,1 Sapphire necklace,All,,,,1,
46,Tiara,,Jewelry,52.5,23,https://oldschool.runescape.wiki/images/6/6c/Tiara.png?96d9d,1 Silver bar,1 Tiara,All,,,,1,
47,Sapphire bracelet,,Jewelry,60,23,https://oldschool.runescape.wiki/images/0/0a/Sapphire_bracelet.png?9336f,1 Sapphire;1 Gold bar,1 Sapphire bracelet,All,,,,1,
48,Sapphire amulet (u),,Jewelry,65,24,https://oldschool.runescape.wiki/images/6/65/Sapphire_amulet_%28u%29.png?e8ffe,1 Sapphire;1 Gold bar,1 Sapphire amulet (u),All,,,,1,
49,Willow bird house,,Birdhouses,25,25,https://oldschool.runescape.wiki/images/9/9f/Willow_bird_house.png?6f185,1 Clockwork;1 Willow logs,1 Willow bird house,All,,,,1,
50,Pot lid,,Pottery,40,25,https://oldschool.runescape.wiki/images/4/4b/Pot_lid.png?d1681,1 Soft clay,1 Pot lid,All,,,,1,
51,Jade necklace,,Jewelry,54,25,https://oldschool.runescape.wiki/images/4/4c/Jade_necklace.png?93123,1 Jade;1 Silver bar,1 Jade necklace,All,,,,1,
52,Oil lantern,,Other,50,26,https://oldschool.runescape.wiki/images/8/84/Oil_lantern.png?0f984,1 Empty oil lamp;1 Oil lantern frame,1 Oil lantern,All,,,,1,
53,Drift net,,Spinning/Weaving,55,26,https://oldschool.runescape.wiki/images/0/08/Drift_net.png?74996,2 Jute fibre,1 Drift net,All,,,,1,
54,Emerald ring,,Jewelry,55,27,https://oldschool.runescape.wiki/images/5/5d/Emerald_ring.png?816ff,1 Emerald;1 Gold bar,1 Emerald ring,All,,,,1,
55,Opal amulet (u),,Jewelry,55,27,https://oldschool.runescape.wiki/images/1/1b/Opal_amulet_%28u%29.png?50c9f,1 Opal;1 Silver bar,1 Opal amulet (u),All,,,,1,
56,Emerald,,Jewelry,67.5,27,https://oldschool.runescape.wiki/images/6/6a/Emerald.png?084ea,1 Uncut emerald,1 Emerald,All,,,,1,
57,Hardleather body,,Armour,35,28,https://oldschool.runescape.wiki/images/1/1d/Hardleather_body.png?68fac,1 Hard leather;1 Thread,1 Hardleather body,All,,,,1,
58,Jade bracelet,,Jewelry,60,29,https://oldschool.runescape.wiki/images/b/b4/Jade_bracelet.png?e00d3,1 Jade;1 Silver bar,1 Jade bracelet,All,,,,1,
59,Emerald necklace,,Jewelry,65,29,https://oldschool.runescape.wiki/images/0/01/Emerald_necklace.png?ac63b,1 Emerald;1 Gold bar,1 Emerald necklace,All,,,,1,
60,Rope,,Spinning/Weaving,25,30,https://oldschool.runescape.wiki/images/b/b4/Rope.png?710be,1 Hair,1 Rope,All,,,,1,
61,Emerald bracelet,,Jewelry,65,30,https://oldschool.runescape.wiki/images/e/e8/Emerald_bracelet.png?ac63b,1 Emerald;1 Gold bar,1 Emerald bracelet,All,,,,1,
62,Emerald amulet (u),,Jewelry,70,31,https://oldschool.runescape.wiki/images/9/99/Emerald_amulet_%28u%29.png?2fa4b,1 Emerald;1 Gold bar,1 Emerald amulet (u),All,,,,1,
63,Topaz necklace,,Jewelry,70,32,https://oldschool.runescape.wiki/images/4/4e/Topaz_necklace.png?93123,1 Red topaz;1 Silver bar,1 Topaz necklace,All,,,,1,
64,Vial,,Glassblowing,35,33,https://oldschool.runescape.wiki/images/5/58/Vial.png?20798,1 Molten glass,1 Vial,All,,,,1,
154,Vial,From scratch,Glassblowing,55,33,https://oldschool.runescape.wiki/images/5/58/Vial.png?20798,1 Molten glass,1 Vial,All,,,,2,
167,Vial,From scratch; superglass make,Glassblowing,585,33,https://oldschool.runescape.wiki/images/5/58/Vial.png?20798,13 Bucket of sand;13 Seaweed;2 Astral rune;6 Fire rune;10 Air rune,17 Vial,Fremennik,,,,18,Assumes 13 sand and 13 seaweed per inventory
168,Vial,From scratch; superglass make with giant seaweed,Glassblowing,810,33,https://oldschool.runescape.wiki/images/5/58/Vial.png?20798,18 Bucket of sand;3 Giant seaweed;2 Astral rune;6 Fire rune;10 Air rune,28 Vial,Fremennik,,,,29,Assumes 18 sand and 3 giant seaweed per inventory
65,Jade amulet (u),,Jewelry,70,34,https://oldschool.runescape.wiki/images/c/ce/Jade_amulet_%28u%29.png?7d516,1 Jade;1 Silver bar,1 Jade amulet (u),All,,,,1,
66,Ruby ring,,Jewelry,70,34,https://oldschool.runescape.wiki/images/2/24/Ruby_ring.png?a930b,1 Ruby;1 Gold bar,1 Ruby ring,All,,,,1,
67,Ruby,,Jewelry,85,34,https://oldschool.runescape.wiki/images/a/a9/Ruby.png?da807,1 Uncut ruby,1 Ruby,All,,,,1,
68,Teak bird house,,Birdhouses,30,35,https://oldschool.runescape.wiki/images/8/8d/Teak_bird_house.png?c024f,1 Clockwork;1 Teak logs,1 Teak bird house,All,,,,1,
69,Broodoo shield,,Armour,100,35,https://oldschool.runescape.wiki/images/9/99/Broodoo_shield_%28orange%29.png?a2006,2 Snakeskin;1 Tribal mask (any color);8 Steel nails,1 Broodoo shield,Karamja,,,,1,
70,Basket,,Spinning/Weaving,56,36,https://oldschool.runescape.wiki/images/e/e4/Basket.png?1c83a,6 Willow branch,1 Basket,All,,,,1,
71,Coif,,Armour,37,38,https://oldschool.runescape.wiki/images/4/4e/Coif.png?d25be,1 Leather;1 Thread,1 Coif,All,,,,1,
72,Topaz bracelet,,Jewelry,75,38,https://oldschool.runescape.wiki/images/c/cb/Topaz_bracelet.png?e00d3,1 Red topaz;1 Silver bar,1 Topaz bracelet,All,,,,1,
73,Ruby necklace,,Jewelry,75,40,https://oldschool.runescape.wiki/images/6/64/Ruby_necklace.png?e9ba1,1 Ruby;1 Gold bar,1 Ruby necklace,All,,,,1,
74,Studded body,,Armour,40,41,https://oldschool.runescape.wiki/images/e/ea/Studded_body.png?958be,1 Leather body;1 Steel studs,1 Studded body,All,,,,1,
75,Hard leather shield,,Armour,70,41,https://oldschool.runescape.wiki/images/7/78/Hard_leather_shield.png?01b6a,2 Hard leather;1 Oak shield;15 Bronze nails,1 Hard leather shield,All,,,,1,
76,Empty fishbowl,,Glassblowing,42.5,42,https://oldschool.runescape.wiki/images/f/f7/Empty_fishbowl.png?fd972,1 Molten glass,1 Empty fishbowl,All,,,,1,
155,Empty fishbowl,From scratch,Glassblowing,62.5,42,https://oldschool.runescape.wiki/images/f/f7/Empty_fishbowl.png?fd972,1 Soda ash;1 Bucket of sand,1 Empty fishbowl,All,,,,2,
169,Empty fishbowl,From scratch; superglass make,Glassblowing,682.5,42,https://oldschool.runescape.wiki/images/f/f7/Empty_fishbowl.png?fd972,13 Bucket of sand;13 Seaweed;2 Astral rune;6 Fire rune;10 Air rune,17 Empty fishbowl,Fremennik,,,,18,Assumes 13 sand and 13 seaweed per inventory
170,Empty fishbowl,From scratch; superglass make with giant seaweed,Glassblowing,945,42,https://oldschool.runescape.wiki/images/f/f7/Empty_fishbowl.png?fd972,18 Bucket of sand;3 Giant seaweed;2 Astral rune;6 Fire rune;10 Air rune,28 Empty fishbowl,Fremennik,,,,29,Assumes 18 sand and 3 giant seaweed per inventory
77,Ruby bracelet,,Jewelry,80,42,https://oldschool.runescape.wiki/images/f/f3/Ruby_bracelet.png?1eda2,1 Ruby;1 Gold bar,1 Ruby bracelet,All,,,,1,
78,Yak-hide legs,,Armour,32,43,https://oldschool.runescape.wiki/images/1/15/Yak-hide_armour_%28legs%29.png?c2970,1 Cured yak-hide,1 Yak-hide legs,Fremennik,,,,1,
79,Diamond ring,,Jewelry,85,43,https://oldschool.runescape.wiki/images/5/5d/Diamond_ring.png?816ff,1 Diamond;1 Gold bar,1 Diamond ring,All,,,,1,
80,Diamond,,Jewelry,107.5,43,https://oldschool.runescape.wiki/images/e/ea/Diamond.png?dae6b,1 Uncut diamond,1 Diamond,All,,,,1,
81,Studded chaps,,Armour,42,44,https://oldschool.runescape.wiki/images/f/f6/Studded_chaps.png?958be,1 Leather chaps;1 Steel studs,1 Studded chaps,All,,,,1,
82,Snakeskin boots,,Armour,30,45,https://oldschool.runescape.wiki/images/4/42/Snakeskin_boots.png?707ea,6 Snakeskin;1 Thread,1 Snakeskin boots,Misthalin; Morytania; Karamja,,,,1,
83,Maple bird house,,Birdhouses,35,45,https://oldschool.runescape.wiki/images/3/39/Maple_bird_house.png?64302,1 Clockwork;1 Maple logs,1 Maple bird house,All,,,,1,
84,Topaz amulet (u),,Jewelry,80,45,https://oldschool.runescape.wiki/images/0/04/Topaz_amulet_%28u%29.png?acb60,1 Red topaz;1 Silver bar,1 Topaz amulet (u),All,,,,1,
85,Yak-hide top,,Armour,32,46,https://oldschool.runescape.wiki/images/9/90/Yak-hide_armour_%28top%29.png?c2970,2 Cured yak-hide,1 Yak-hide top,Fremennik,,,,1,
86,Unpowered orb,,Glassblowing,52.5,46,https://oldschool.runescape.wiki/images/8/8b/Unpowered_orb.png?55bd1,1 Molten glass,1 Unpowered orb,All,,,,1,
156,Unpowered orb,From scratch,Glassblowing,72.5,46,https://oldschool.runescape.wiki/images/8/8b/Unpowered_orb.png?55bd1,1 Soda ash;1 Bucket of sand,1 Unpowered orb,All,,,,2,
171,Unpowered orb,From scratch; superglass make,Glassblowing,812.5,46,https://oldschool.runescape.wiki/images/8/8b/Unpowered_orb.png?55bd1,13 Bucket of sand;13 Seaweed;2 Astral rune;6 Fire rune;10 Air rune,17 Unpowered orb,Fremennik,,,,18,Assumes 13 sand and 13 seaweed per inventory
172,Unpowered orb,From scratch; superglass make with giant seaweed,Glassblowing,1125,46,https://oldschool.runescape.wiki/images/8/8b/Unpowered_orb.png?55bd1,18 Bucket of sand;3 Giant seaweed;2 Astral rune;6 Fire rune;10 Air rune,28 Unpowered orb,Fremennik,,,,29,Assumes 18 sand and 3 giant seaweed per inventory
87,Snakeskin vambraces,,Armour,35,47,https://oldschool.runescape.wiki/images/1/19/Snakeskin_vambraces.png?e8432,8 Snakeskin;1 Thread,1 Snakeskin vambraces,Misthalin; Morytania; Karamja,,,,1,
88,Snakeskin bandana,,Armour,45,48,https://oldschool.runescape.wiki/images/2/20/Snakeskin_bandana.png?c6a2a,5 Snakeskin;1 Thread,1 Snakeskin bandana,Misthalin; Morytania; Karamja,,,,1,
89,Lantern lens,,Glassblowing,55,49,https://oldschool.runescape.wiki/images/f/fd/Lantern_lens.png?15642,1 Molten glass,1 Lantern lens,All,,,,1,
157,Lantern lens,From scratch,Glassblowing,75,49,https://oldschool.runescape.wiki/images/f/fd/Lantern_lens.png?15642,1 Soda ash;1 Bucket of sand,1 Lantern lens,All,,,,2,
173,Lantern lens,From scratch; superglass make,Glassblowing,845,49,https://oldschool.runescape.wiki/images/f/fd/Lantern_lens.png?15642,13 Bucket of sand;13 Seaweed;2 Astral rune;6 Fire rune;10 Air rune,17 Lantern lens,Fremennik,,,,18,Assumes 13 sand and 13 seaweed per inventory
174,Lantern lens,From scratch; superglass make with giant seaweed,Glassblowing,1170,49,https://oldschool.runescape.wiki/images/f/fd/Lantern_lens.png?15642,18 Bucket of sand;3 Giant seaweed;2 Astral rune;6 Fire rune;10 Air rune,28 Lantern lens,Fremennik,,,,29,Assumes 18 sand and 3 giant seaweed per inventory
90,Mahogany bird house,,Birdhouses,40,50,https://oldschool.runescape.wiki/images/5/5e/Mahogany_bird_house.png?a10e2,1 Clockwork;1 Mahogany logs,1 Mahogany bird house,All,,,,1,
91,Ruby amulet (u),,Jewelry,85,50,https://oldschool.runescape.wiki/images/3/30/Ruby_amulet_%28u%29.png?25e0a,1 Ruby;1 Gold bar,1 Ruby amulet (u),All,,,,1,
92,Snakeskin chaps,,Armour,50,51,https://oldschool.runescape.wiki/images/3/3d/Snakeskin_chaps.png?c6a2a,12 Snakeskin;1 Thread,1 Snakeskin chaps,Misthalin; Morytania; Karamja,,,,1,
93,Snakeskin body,,Armour,55,53,https://oldschool.runescape.wiki/images/b/b8/Snakeskin_body.png?b0b7b,15 Snakeskin;1 Thread,1 Snakeskin body,Misthalin; Morytania; Karamja,,,,1,
94,Water battlestaff,,Weapons,100,54,https://oldschool.runescape.wiki/images/a/a1/Water_battlestaff.png?45d96,1 Battlestaff;1 Water orb,1 Water battlestaff,All,,,,1,
95,Dragonstone ring,,Jewelry,100,55,https://oldschool.runescape.wiki/images/d/dd/Dragonstone_ring.png?816ff,1 Dragonstone;1 Gold bar,1 Dragonstone ring,All,,,,1,
96,Dragonstone,,Jewelry,137.5,55,https://oldschool.runescape.wiki/images/2/25/Dragonstone.png?fcd6f,1 Uncut dragonstone,1 Dragonstone,All,,,,1,
97,Diamond necklace,,Jewelry,90,56,https://oldschool.runescape.wiki/images/e/ea/Diamond_necklace.png?970e8,1 Diamond;1 Gold bar,1 Diamond necklace,All,,,,1,
98,Snakeskin shield,,Armour,100,56,https://oldschool.runescape.wiki/images/9/9b/Snakeskin_shield.png?8d026,2 Snakeskin;1 Willow shield;15 Iron nails,1 Snakeskin shield,Misthalin; Morytania; Karamja,,,,1,
99,Green d'hide vamb,,Armour,62,57,https://oldschool.runescape.wiki/images/7/71/Green_d%27hide_vambraces.png?86dca,1 Green dragon leather;1 Thread,1 Green d'hide vamb,All,,,,1,
100,Diamond bracelet,,Jewelry,95,58,https://oldschool.runescape.wiki/images/c/c2/Diamond_bracelet.png?970e8,1 Diamond;1 Gold bar,1 Diamond bracelet,All,,,,1,
101,Earth battlestaff,,Weapons,112.5,58,https://oldschool.runescape.wiki/images/e/ee/Earth_battlestaff.png?0a489,1 Battlestaff;1 Earth orb,1 Earth battlestaff,All,,,,1,
102,Yew bird house,,Birdhouses,45,60,https://oldschool.runescape.wiki/images/a/a0/Yew_bird_house.png?634c3,1 Clockwork;1 Yew logs,1 Yew bird house,All,,,,1,
103,Green d'hide chaps,,Armour,124,60,https://oldschool.runescape.wiki/images/f/f8/Green_d%27hide_chaps.png?836e8,2 Green dragon leather;1 Thread,1 Green d'hide chaps,All,,,,1,
104,Green d'hide shield,,Armour,124,62,https://oldschool.runescape.wiki/images/b/b4/Green_d%27hide_shield.png?e48e2,2 Green dragon leather;1 Maple shield;15 Steel nails,1 Green d'hide shield,All,,,,1,
105,Fire battlestaff,,Weapons,125,62,https://oldschool.runescape.wiki/images/3/3a/Fire_battlestaff.png?4e9db,1 Battlestaff;1 Fire orb,1 Fire battlestaff,All,,,,1,
106,Green d'hide body,,Armour,186,63,https://oldschool.runescape.wiki/images/0/0f/Green_d%27hide_body.png?ab383,3 Green dragon leather;1 Thread,1 Green d'hide body,All,,,,1,
107,Blue d'hide vamb,,Armour,70,66,https://oldschool.runescape.wiki/images/3/31/Blue_d%27hide_vambraces.png?a971f,1 Blue dragon leather;1 Thread,1 Blue d'hide vamb,All,,,,1,
108,Air battlestaff,,Weapons,137.5,66,https://oldschool.runescape.wiki/images/a/a0/Air_battlestaff.png?0a489,1 Battlestaff;1 Air orb,1 Air battlestaff,All,,,,1,
109,Onyx ring,,Jewelry,115,67,https://oldschool.runescape.wiki/images/a/a4/Onyx_ring.png?a930b,1 Onyx;1 Gold bar,1 Onyx ring,Asgarnia; Karamja; Tirannwn; Kandarin,,,,1,
110,Onyx,,Jewelry,167.5,67,https://oldschool.runescape.wiki/images/f/fb/Onyx.png?51129,1 Uncut onyx,1 Onyx,Asgarnia; Karamja; Tirannwn; Kandarin,,,,1,
111,Blue d'hide chaps,,Armour,140,68,https://oldschool.runescape.wiki/images/4/47/Blue_d%27hide_chaps.png?50ade,2 Blue dragon leather;1 Thread,1 Blue d'hide chaps,All,,,,1,
112,Blue d'hide shield,,Armour,140,69,https://oldschool.runescape.wiki/images/f/f5/Blue_d%27hide_shield.png?e48e2,2 Blue dragon leather;1 Yew shield;15 Mithril nails,1 Blue d'hide shield,All,,,,1,
113,Diamond amulet (u),,Jewelry,100,70,https://oldschool.runescape.wiki/images/0/0a/Diamond_amulet_%28u%29.png?e9247,1 Diamond;1 Gold bar,1 Diamond amulet (u),All,,,,1,
114,Crystal helm,,Crystal,2500,70,https://oldschool.runescape.wiki/images/0/0c/Crystal_helm.png?4c21e,50 Crystal shard;1 Crystal armour seed,1 Crystal helm,Tirannwn,,,,1,
115,Blue d'hide body,,Armour,210,71,https://oldschool.runescape.wiki/images/8/80/Blue_d%27hide_body.png?50ade,3 Blue dragon leather;1 Thread,1 Blue d'hide body,All,,,,1,
116,Dragon necklace,,Jewelry,105,72,https://oldschool.runescape.wiki/images/f/f9/Dragon_necklace.png?c8eb2,1 Dragonstone;1 Gold bar,1 Dragon necklace,All,,,,1,
